Htno,Subcode,Subname,Internals,Grade,Credits
21B85A0508,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,26,D,3.0
21B85A0509,R2021011,MATHEMATICS-III,23,F,0.0
21B85A0509,R2021051,OBJECT ORIENTED PROGRAMMING THROUGH C++,27,C,3.0
21B85A0509,R2021053,SOFTWARE ENGINEERING,25,E,3.0
21B85A0509,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,23,F,0.0
21B85A0510,R2021011,MATHEMATICS-III,23,C,3.0
21B85A0510,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,22,F,0.0
21B85A0511,R2021011,MATHEMATICS-III,16,F,0.0
21B85A0511,R2021051,OBJECT ORIENTED PROGRAMMING THROUGH C++,25,D,3.0
21B85A0511,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,22,F,0.0
21B85A0512,R2021011,MATHEMATICS-III,13,F,0.0
21B85A0512,R2021051,OBJECT ORIENTED PROGRAMMING THROUGH C++,27,C,3.0
21B85A0512,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,24,F,0.0
21B85A0513,R2021011,MATHEMATICS-III,23,C,3.0
21B85A0513,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,27,D,3.0
21B85A0514,R2021011,MATHEMATICS-III,18,F,0.0
21B85A0514,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,20,F,0.0
21B85A0515,R2021011,MATHEMATICS-III,17,F,0.0
21B85A0515,R2021051,OBJECT ORIENTED PROGRAMMING THROUGH C++,23,C,3.0
21B85A0515,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,23,F,0.0
21B85A0516,R2021011,MATHEMATICS-III,14,F,0.0
21B85A0516,R2021051,OBJECT ORIENTED PROGRAMMING THROUGH C++,14,E,3.0
21B85A0516,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,19,F,0.0
21B85A0517,R2021011,MATHEMATICS-III,17,F,0.0
21B85A0517,R2021051,OBJECT ORIENTED PROGRAMMING THROUGH C++,23,D,3.0
21B85A0517,R2021052,OPERATING SYSTEMS,26,D,3.0
21B85A0517,R2021053,SOFTWARE ENGINEERING,23,E,3.0
21B85A0517,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,22,E,3.0
21B85A0518,R2021011,MATHEMATICS-III,19,F,0.0
21B85A0518,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,25,F,0.0
21B85A0519,R2021011,MATHEMATICS-III,22,F,0.0
21B85A0519,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,23,D,3.0
21B85A1201,R2021122,DISCRETE MATHEMATICS AND GRAPH THEORY,21,F,0.0
21B85A1204,R2021011,MATHEMATICS-III,24,F,0.0
21B85A1205,R2021121,DATABASE MANAGEMENT SYSTEMS,22,F,0.0
21B85A1207,R2021011,MATHEMATICS-III,17,F,0.0
21B85A1207,R2021051,OBJECT ORIENTED PROGRAMMING THROUGH C++,16,D,3.0
21B85A1207,R2021052,OPERATING SYSTEMS,14,E,3.0
21B85A1207,R2021121,DATABASE MANAGEMENT SYSTEMS,15,E,3.0
21B85A1207,R2021122,DISCRETE MATHEMATICS AND GRAPH THEORY,14,F,0.0
21B85A1208,R2021011,MATHEMATICS-III,23,D,3.0
21B85A1208,R2021121,DATABASE MANAGEMENT SYSTEMS,24,C,3.0
21B85A1210,R2021121,DATABASE MANAGEMENT SYSTEMS,24,C,3.0
21B85A1211,R2021011,MATHEMATICS-III,22,F,0.0
21B85A1211,R2021051,OBJECT ORIENTED PROGRAMMING THROUGH C++,22,E,3.0
21B85A1211,R2021052,OPERATING SYSTEMS,21,F,0.0
21B85A1211,R2021121,DATABASE MANAGEMENT SYSTEMS,20,F,0.0
21B85A1211,R2021122,DISCRETE MATHEMATICS AND GRAPH THEORY,21,F,0.0
21B85A1212,R2021051,OBJECT ORIENTED PROGRAMMING THROUGH C++,25,D,3.0
21B85A1212,R2021121,DATABASE MANAGEMENT SYSTEMS,23,C,3.0
21B85A1212,R2021122,DISCRETE MATHEMATICS AND GRAPH THEORY,25,F,0.0
21B85A1214,R2021051,OBJECT ORIENTED PROGRAMMING THROUGH C++,16,C,3.0
21B85A1214,R2021121,DATABASE MANAGEMENT SYSTEMS,17,E,3.0
