Htno,Subcode,Subname,Internals,Grade,Credits
19B81A0534,R1922054,DATABASE MANAGEMENT SYSTEMS,16,F,0.0
19B81A0534,R1922055,FORMAL LANGUAGES AND AUTOMATA THEORY,20,F,0.0
19B81A0539,R1922051,PROBABILITY AND STATISTICS,20,F,0.0
19B81A0539,R1922052,JAVA PROGRAMMING,16,F,0.0
19B81A0539,R1922053,OPERATING SYSTEMS,20,F,0.0
19B81A0539,R1922054,DATABASE MANAGEMENT SYSTEMS,16,F,0.0
19B81A0539,R1922055,FORMAL LANGUAGES AND AUTOMATA THEORY,22,F,0.0
19B81A0542,R1922055,FORMAL LANGUAGES AND AUTOMATA THEORY,17,C,3.0
19B81A0544,R1922051,PROBABILITY AND STATISTICS,20,C,3.0
19B81A0544,R1922052,JAVA PROGRAMMING,14,F,0.0
19B81A0544,R1922055,FORMAL LANGUAGES AND AUTOMATA THEORY,22,C,3.0
19B81A0547,R1922053,OPERATING SYSTEMS,16,D,3.0
19B81A0547,R1922054,DATABASE MANAGEMENT SYSTEMS,16,D,4.0
19B81A0556,R1922051,PROBABILITY AND STATISTICS,17,F,0.0
19B81A0556,R1922052,JAVA PROGRAMMING,12,F,0.0
19B81A0556,R1922055,FORMAL LANGUAGES AND AUTOMATA THEORY,22,C,3.0
19B81A0557,R1922051,PROBABILITY AND STATISTICS,21,F,0.0
19B81A0557,R1922053,OPERATING SYSTEMS,20,C,3.0
19B81A0557,R1922054,DATABASE MANAGEMENT SYSTEMS,20,C,4.0
19B81A0557,R1922055,FORMAL LANGUAGES AND AUTOMATA THEORY,22,C,3.0
19B81A0558,R1922055,FORMAL LANGUAGES AND AUTOMATA THEORY,24,F,0.0
19B81A0568,R1922055,FORMAL LANGUAGES AND AUTOMATA THEORY,22,B,3.0
19B81A0586,R1922055,FORMAL LANGUAGES AND AUTOMATA THEORY,23,B,3.0
19B81A0594,R1922051,PROBABILITY AND STATISTICS,21,C,3.0
19B81A0594,R1922055,FORMAL LANGUAGES AND AUTOMATA THEORY,23,B,3.0
19B81A0599,R1922051,PROBABILITY AND STATISTICS,13,ABSENT,0.0
19B81A0599,R1922055,FORMAL LANGUAGES AND AUTOMATA THEORY,21,C,3.0
19B81A05A8,R1922055,FORMAL LANGUAGES AND AUTOMATA THEORY,21,C,3.0
19B81A05B9,R1922055,FORMAL LANGUAGES AND AUTOMATA THEORY,21,F,0.0
19B81A05C7,R1922053,OPERATING SYSTEMS,14,D,3.0
19B81A05C7,R1922055,FORMAL LANGUAGES AND AUTOMATA THEORY,20,C,3.0
19B81A05C8,R1922055,FORMAL LANGUAGES AND AUTOMATA THEORY,20,F,0.0
19B81A05D0,R1922052,JAVA PROGRAMMING,17,F,0.0
19B81A05D0,R1922055,FORMAL LANGUAGES AND AUTOMATA THEORY,20,C,3.0
19B81A05D1,R1922052,JAVA PROGRAMMING,18,F,0.0
19B81A05D2,R1922051,PROBABILITY AND STATISTICS,16,ABSENT,0.0
19B81A05D2,R1922055,FORMAL LANGUAGES AND AUTOMATA THEORY,17,ABSENT,0.0
19B81A05D8,R1922055,FORMAL LANGUAGES AND AUTOMATA THEORY,17,F,0.0
19B81A05E1,R1922055,FORMAL LANGUAGES AND AUTOMATA THEORY,22,F,0.0
19B81A05F0,R1922054,DATABASE MANAGEMENT SYSTEMS,19,C,4.0
19B81A05F0,R1922055,FORMAL LANGUAGES AND AUTOMATA THEORY,20,F,0.0
19B81A05F1,R1922051,PROBABILITY AND STATISTICS,19,F,0.0
19B81A05F1,R1922052,JAVA PROGRAMMING,22,ABSENT,0.0
19B81A05F1,R1922053,OPERATING SYSTEMS,16,ABSENT,0.0
19B81A05F1,R1922055,FORMAL LANGUAGES AND AUTOMATA THEORY,18,F,0.0
19B81A05F9,R1922052,JAVA PROGRAMMING,21,ABSENT,0.0
19B81A05G6,R1922052,JAVA PROGRAMMING,21,F,0.0
19B81A05G6,R1922053,OPERATING SYSTEMS,21,F,0.0
19B81A05G6,R1922054,DATABASE MANAGEMENT SYSTEMS,23,F,0.0
19B81A05G6,R1922055,FORMAL LANGUAGES AND AUTOMATA THEORY,23,F,0.0
19B81A05H1,R1922055,FORMAL LANGUAGES AND AUTOMATA THEORY,21,C,3.0
19B81A05H9,R1922052,JAVA PROGRAMMING,19,F,0.0
19B81A05H9,R1922055,FORMAL LANGUAGES AND AUTOMATA THEORY,20,C,3.0
19B81A05I4,R1922055,FORMAL LANGUAGES AND AUTOMATA THEORY,21,C,3.0
19B81A05I7,R1922055,FORMAL LANGUAGES AND AUTOMATA THEORY,19,C,3.0
19B81A05I9,R1922055,FORMAL LANGUAGES AND AUTOMATA THEORY,19,F,0.0
19B81A1203,R1922052,JAVA PROGRAMMING,13,D,3.0
19B81A1217,R1922051,PROBABILITY AND STATISTICS,14,F,0.0
19B81A1217,R1922052,JAVA PROGRAMMING,12,F,0.0
19B81A1217,R1922054,DATABASE MANAGEMENT SYSTEMS,18,F,0.0
19B81A1217,R1922121,OPERATING SYSTEMS,14,F,0.0
19B81A1217,R1922122,THEORY OF COMPUTATION,13,F,0.0
19B81A1218,R1922051,PROBABILITY AND STATISTICS,18,F,0.0
19B81A1219,R1922051,PROBABILITY AND STATISTICS,16,F,0.0
19B81A1219,R1922121,OPERATING SYSTEMS,18,C,3.0
19B81A1222,R1922052,JAVA PROGRAMMING,20,C,3.0
19B81A1225,R1922052,JAVA PROGRAMMING,12,C,3.0
19B81A1225,R1922121,OPERATING SYSTEMS,15,D,3.0
19B81A1225,R1922122,THEORY OF COMPUTATION,15,F,0.0
19B81A1232,R1922051,PROBABILITY AND STATISTICS,13,F,0.0
19B81A1232,R1922122,THEORY OF COMPUTATION,12,F,0.0
19B81A1237,R1922052,JAVA PROGRAMMING,18,C,3.0
19B81A1237,R1922121,OPERATING SYSTEMS,13,D,3.0
19B81A1237,R1922122,THEORY OF COMPUTATION,12,F,0.0
19B81A1242,R1922054,DATABASE MANAGEMENT SYSTEMS,19,C,3.0
19B81A1242,R1922122,THEORY OF COMPUTATION,16,D,3.0
19B81A1244,R1922052,JAVA PROGRAMMING,21,B,3.0
19B81A1255,R1922052,JAVA PROGRAMMING,12,D,3.0
19B81A1255,R1922054,DATABASE MANAGEMENT SYSTEMS,18,F,0.0
19B81A1255,R1922122,THEORY OF COMPUTATION,13,F,0.0
19B81A1257,R1922051,PROBABILITY AND STATISTICS,18,F,0.0
19B81A1257,R1922052,JAVA PROGRAMMING,16,D,3.0
19B81A1257,R1922054,DATABASE MANAGEMENT SYSTEMS,20,F,0.0
19B81A1257,R1922121,OPERATING SYSTEMS,17,C,3.0
19B81A1257,R1922122,THEORY OF COMPUTATION,13,F,0.0
19B81A1269,R1922051,PROBABILITY AND STATISTICS,14,F,0.0
19B81A1269,R1922052,JAVA PROGRAMMING,18,C,3.0
19B81A1269,R1922121,OPERATING SYSTEMS,19,F,0.0
19B81A1269,R1922122,THEORY OF COMPUTATION,16,F,0.0
19B81A1270,R1922051,PROBABILITY AND STATISTICS,19,F,0.0
19B81A1270,R1922052,JAVA PROGRAMMING,13,D,3.0
19B81A1270,R1922121,OPERATING SYSTEMS,14,D,3.0
19B81A1271,R1922051,PROBABILITY AND STATISTICS,17,D,3.0
19B81A1271,R1922121,OPERATING SYSTEMS,13,B,3.0
19B81A1272,R1922052,JAVA PROGRAMMING,16,F,0.0
19B81A1272,R1922121,OPERATING SYSTEMS,17,D,3.0
19B81A1272,R1922122,THEORY OF COMPUTATION,17,F,0.0
19B81A1275,R1922051,PROBABILITY AND STATISTICS,19,ABSENT,0.0
19B81A1289,R1922051,PROBABILITY AND STATISTICS,17,F,0.0
19B81A1289,R1922052,JAVA PROGRAMMING,16,F,0.0
19B81A1289,R1922054,DATABASE MANAGEMENT SYSTEMS,17,F,0.0
19B81A1289,R1922121,OPERATING SYSTEMS,15,D,3.0
19B81A1289,R1922122,THEORY OF COMPUTATION,13,F,0.0
19B81A1294,R1922052,JAVA PROGRAMMING,22,C,3.0
19B81A1297,R1922052,JAVA PROGRAMMING,21,C,3.0
19B81A1299,R1922052,JAVA PROGRAMMING,19,F,0.0
19B81A1299,R1922121,OPERATING SYSTEMS,18,C,3.0
19B81A12A5,R1922052,JAVA PROGRAMMING,21,C,3.0
19B81A12B0,R1922122,THEORY OF COMPUTATION,15,F,0.0
19B81A12B1,R1922052,JAVA PROGRAMMING,19,F,0.0
19B81A12B2,R1922052,JAVA PROGRAMMING,20,F,0.0
19B81A12B2,R1922121,OPERATING SYSTEMS,22,F,0.0
19B81A12B4,R1922052,JAVA PROGRAMMING,19,D,3.0
19B81A12B4,R1922054,DATABASE MANAGEMENT SYSTEMS,16,F,0.0
19B81A12B4,R1922121,OPERATING SYSTEMS,18,C,3.0
19B81A12C0,R1922052,JAVA PROGRAMMING,18,D,3.0
19B81A12C4,R1922051,PROBABILITY AND STATISTICS,22,F,0.0
19B81A12C4,R1922052,JAVA PROGRAMMING,20,C,3.0
19B81A12C4,R1922054,DATABASE MANAGEMENT SYSTEMS,19,F,0.0
19B81A12C4,R1922121,OPERATING SYSTEMS,18,D,3.0
19B81A12C4,R1922122,THEORY OF COMPUTATION,14,F,0.0
19B81A12C8,R1922052,JAVA PROGRAMMING,19,D,3.0
19HK1A0401,R1922045,COMPUTER ARCHITECTURE AND ORGANIZATION,23,B,3.0
19HK1A0501,R1922053,OPERATING SYSTEMS,23,B,3.0
19HK1A0506,R1922054,DATABASE MANAGEMENT SYSTEMS,22,C,4.0
19HK1A0512,R1922054,DATABASE MANAGEMENT SYSTEMS,23,C,4.0
19HK1A0513,R1922054,DATABASE MANAGEMENT SYSTEMS,21,F,0.0
19HK1A0513,R1922055,FORMAL LANGUAGES AND AUTOMATA THEORY,24,C,3.0
20B81A0101,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,16,F,0.0
20B81A0101,R2022012,STRENGTH OF MATERIALS-II,15,F,0.0
20B81A0101,R2022013,HYDRAULICS AND HYDRAULIC MACHINERY,12,F,0.0
20B81A0101,R2022014,ENVIRONMENTAL ENGINEERING,16,E,3.0
20B81A0101,R2022015,MANAGERIAL ECONOMICS & FINANCIAL ANALYSI,22,D,3.0
20B81A0101,R2022016,ENVIRONMENTAL ENGINEERING LAB,9,C,1.5
20B81A0101,R2022017,STRENGTH OF MATERIAL LAB,12,B,1.5
20B81A0101,R2022018,FLUID MECHANICS & HYDRAULICS MACHINERY L,11,A,1.5
20B81A0101,R2022019,SKILL ORIENTED COURSE*,0,C,2.0
20B81A0102,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,26,B,3.0
20B81A0102,R2022012,STRENGTH OF MATERIALS-II,24,D,3.0
20B81A0102,R2022013,HYDRAULICS AND HYDRAULIC MACHINERY,18,C,3.0
20B81A0102,R2022014,ENVIRONMENTAL ENGINEERING,22,D,3.0
20B81A0102,R2022015,MANAGERIAL ECONOMICS & FINANCIAL ANALYSI,28,B,3.0
20B81A0102,R2022016,ENVIRONMENTAL ENGINEERING LAB,13,B,1.5
20B81A0102,R2022017,STRENGTH OF MATERIAL LAB,14,A,1.5
20B81A0102,R2022018,FLUID MECHANICS & HYDRAULICS MACHINERY L,15,A+,1.5
20B81A0102,R2022019,SKILL ORIENTED COURSE*,0,A+,2.0
20B81A0103,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,23,E,3.0
20B81A0103,R2022012,STRENGTH OF MATERIALS-II,23,D,3.0
20B81A0103,R2022013,HYDRAULICS AND HYDRAULIC MACHINERY,24,C,3.0
20B81A0103,R2022014,ENVIRONMENTAL ENGINEERING,23,C,3.0
20B81A0103,R2022015,MANAGERIAL ECONOMICS & FINANCIAL ANALYSI,26,B,3.0
20B81A0103,R2022016,ENVIRONMENTAL ENGINEERING LAB,13,B,1.5
20B81A0103,R2022017,STRENGTH OF MATERIAL LAB,14,B,1.5
20B81A0103,R2022018,FLUID MECHANICS & HYDRAULICS MACHINERY L,15,A+,1.5
20B81A0103,R2022019,SKILL ORIENTED COURSE*,0,A+,2.0
20B81A0104,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,22,C,3.0
20B81A0104,R2022012,STRENGTH OF MATERIALS-II,22,E,3.0
20B81A0104,R2022013,HYDRAULICS AND HYDRAULIC MACHINERY,18,F,0.0
20B81A0104,R2022014,ENVIRONMENTAL ENGINEERING,23,B,3.0
20B81A0104,R2022015,MANAGERIAL ECONOMICS & FINANCIAL ANALYSI,28,C,3.0
20B81A0104,R2022016,ENVIRONMENTAL ENGINEERING LAB,12,B,1.5
20B81A0104,R2022017,STRENGTH OF MATERIAL LAB,13,B,1.5
20B81A0104,R2022018,FLUID MECHANICS & HYDRAULICS MACHINERY L,13,A,1.5
20B81A0104,R2022019,SKILL ORIENTED COURSE*,0,A+,2.0
20B81A0105,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,23,A+,3.0
20B81A0105,R2022012,STRENGTH OF MATERIALS-II,24,C,3.0
20B81A0105,R2022013,HYDRAULICS AND HYDRAULIC MACHINERY,20,B,3.0
20B81A0105,R2022014,ENVIRONMENTAL ENGINEERING,23,C,3.0
20B81A0105,R2022015,MANAGERIAL ECONOMICS & FINANCIAL ANALYSI,27,B,3.0
20B81A0105,R2022016,ENVIRONMENTAL ENGINEERING LAB,14,A,1.5
20B81A0105,R2022017,STRENGTH OF MATERIAL LAB,13,A,1.5
20B81A0105,R2022018,FLUID MECHANICS & HYDRAULICS MACHINERY L,15,A,1.5
20B81A0105,R2022019,SKILL ORIENTED COURSE*,0,A,2.0
20B81A0106,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,21,C,3.0
20B81A0106,R2022012,STRENGTH OF MATERIALS-II,21,F,0.0
20B81A0106,R2022013,HYDRAULICS AND HYDRAULIC MACHINERY,17,D,3.0
20B81A0106,R2022014,ENVIRONMENTAL ENGINEERING,23,C,3.0
20B81A0106,R2022015,MANAGERIAL ECONOMICS & FINANCIAL ANALYSI,29,C,3.0
20B81A0106,R2022016,ENVIRONMENTAL ENGINEERING LAB,11,C,1.5
20B81A0106,R2022017,STRENGTH OF MATERIAL LAB,13,B,1.5
20B81A0106,R2022018,FLUID MECHANICS & HYDRAULICS MACHINERY L,13,B,1.5
20B81A0106,R2022019,SKILL ORIENTED COURSE*,0,A,2.0
20B81A0107,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,20,E,3.0
20B81A0107,R2022012,STRENGTH OF MATERIALS-II,21,F,0.0
20B81A0107,R2022013,HYDRAULICS AND HYDRAULIC MACHINERY,17,E,3.0
20B81A0107,R2022014,ENVIRONMENTAL ENGINEERING,17,D,3.0
20B81A0107,R2022015,MANAGERIAL ECONOMICS & FINANCIAL ANALYSI,28,D,3.0
20B81A0107,R2022016,ENVIRONMENTAL ENGINEERING LAB,12,B,1.5
20B81A0107,R2022017,STRENGTH OF MATERIAL LAB,13,B,1.5
20B81A0107,R2022018,FLUID MECHANICS & HYDRAULICS MACHINERY L,15,A+,1.5
20B81A0107,R2022019,SKILL ORIENTED COURSE*,0,A,2.0
20B81A0108,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,20,F,0.0
20B81A0108,R2022012,STRENGTH OF MATERIALS-II,15,F,0.0
20B81A0108,R2022013,HYDRAULICS AND HYDRAULIC MACHINERY,12,F,0.0
20B81A0108,R2022014,ENVIRONMENTAL ENGINEERING,23,C,3.0
20B81A0108,R2022015,MANAGERIAL ECONOMICS & FINANCIAL ANALYSI,27,F,0.0
20B81A0108,R2022016,ENVIRONMENTAL ENGINEERING LAB,12,B,1.5
20B81A0108,R2022017,STRENGTH OF MATERIAL LAB,13,ABSENT,0.0
20B81A0108,R2022018,FLUID MECHANICS & HYDRAULICS MACHINERY L,13,A+,1.5
20B81A0108,R2022019,SKILL ORIENTED COURSE*,0,A,2.0
20B81A0109,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,12,F,0.0
20B81A0109,R2022012,STRENGTH OF MATERIALS-II,15,F,0.0
20B81A0109,R2022013,HYDRAULICS AND HYDRAULIC MACHINERY,11,F,0.0
20B81A0109,R2022014,ENVIRONMENTAL ENGINEERING,15,E,3.0
20B81A0109,R2022015,MANAGERIAL ECONOMICS & FINANCIAL ANALYSI,21,D,3.0
20B81A0109,R2022016,ENVIRONMENTAL ENGINEERING LAB,8,C,1.5
20B81A0109,R2022017,STRENGTH OF MATERIAL LAB,9,C,1.5
20B81A0109,R2022018,FLUID MECHANICS & HYDRAULICS MACHINERY L,6,E,1.5
20B81A0109,R2022019,SKILL ORIENTED COURSE*,0,C,2.0
20B81A0110,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,22,E,3.0
20B81A0110,R2022012,STRENGTH OF MATERIALS-II,19,E,3.0
20B81A0110,R2022013,HYDRAULICS AND HYDRAULIC MACHINERY,13,F,0.0
20B81A0110,R2022014,ENVIRONMENTAL ENGINEERING,21,D,3.0
20B81A0110,R2022015,MANAGERIAL ECONOMICS & FINANCIAL ANALYSI,24,D,3.0
20B81A0110,R2022016,ENVIRONMENTAL ENGINEERING LAB,12,A,1.5
20B81A0110,R2022017,STRENGTH OF MATERIAL LAB,12,B,1.5
20B81A0110,R2022018,FLUID MECHANICS & HYDRAULICS MACHINERY L,12,A,1.5
20B81A0110,R2022019,SKILL ORIENTED COURSE*,0,A+,2.0
20B81A0111,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,22,E,3.0
20B81A0111,R2022012,STRENGTH OF MATERIALS-II,20,F,0.0
20B81A0111,R2022013,HYDRAULICS AND HYDRAULIC MACHINERY,16,E,3.0
20B81A0111,R2022014,ENVIRONMENTAL ENGINEERING,22,B,3.0
20B81A0111,R2022015,MANAGERIAL ECONOMICS & FINANCIAL ANALYSI,28,C,3.0
20B81A0111,R2022016,ENVIRONMENTAL ENGINEERING LAB,14,A,1.5
20B81A0111,R2022017,STRENGTH OF MATERIAL LAB,14,A,1.5
20B81A0111,R2022018,FLUID MECHANICS & HYDRAULICS MACHINERY L,12,A,1.5
20B81A0111,R2022019,SKILL ORIENTED COURSE*,0,C,2.0
20B81A0112,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,16,F,0.0
20B81A0112,R2022012,STRENGTH OF MATERIALS-II,19,F,0.0
20B81A0112,R2022013,HYDRAULICS AND HYDRAULIC MACHINERY,12,F,0.0
20B81A0112,R2022014,ENVIRONMENTAL ENGINEERING,15,D,3.0
20B81A0112,R2022015,MANAGERIAL ECONOMICS & FINANCIAL ANALYSI,22,F,0.0
20B81A0112,R2022016,ENVIRONMENTAL ENGINEERING LAB,12,B,1.5
20B81A0112,R2022017,STRENGTH OF MATERIAL LAB,13,B,1.5
20B81A0112,R2022018,FLUID MECHANICS & HYDRAULICS MACHINERY L,12,A,1.5
20B81A0112,R2022019,SKILL ORIENTED COURSE*,0,D,2.0
20B81A0113,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,21,F,0.0
20B81A0113,R2022012,STRENGTH OF MATERIALS-II,20,F,0.0
20B81A0113,R2022013,HYDRAULICS AND HYDRAULIC MACHINERY,16,C,3.0
20B81A0113,R2022014,ENVIRONMENTAL ENGINEERING,19,F,0.0
20B81A0113,R2022015,MANAGERIAL ECONOMICS & FINANCIAL ANALYSI,24,E,3.0
20B81A0113,R2022016,ENVIRONMENTAL ENGINEERING LAB,13,B,1.5
20B81A0113,R2022017,STRENGTH OF MATERIAL LAB,13,A,1.5
20B81A0113,R2022018,FLUID MECHANICS & HYDRAULICS MACHINERY L,13,A+,1.5
20B81A0113,R2022019,SKILL ORIENTED COURSE*,0,A,2.0
20B81A0114,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,21,B,3.0
20B81A0114,R2022012,STRENGTH OF MATERIALS-II,21,D,3.0
20B81A0114,R2022013,HYDRAULICS AND HYDRAULIC MACHINERY,14,E,3.0
20B81A0114,R2022014,ENVIRONMENTAL ENGINEERING,20,D,3.0
20B81A0114,R2022015,MANAGERIAL ECONOMICS & FINANCIAL ANALYSI,25,C,3.0
20B81A0114,R2022016,ENVIRONMENTAL ENGINEERING LAB,12,B,1.5
20B81A0114,R2022017,STRENGTH OF MATERIAL LAB,13,B,1.5
20B81A0114,R2022018,FLUID MECHANICS & HYDRAULICS MACHINERY L,13,A+,1.5
20B81A0114,R2022019,SKILL ORIENTED COURSE*,0,B,2.0
20B81A0115,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,20,E,3.0
20B81A0115,R2022012,STRENGTH OF MATERIALS-II,15,F,0.0
20B81A0115,R2022013,HYDRAULICS AND HYDRAULIC MACHINERY,16,E,3.0
20B81A0115,R2022014,ENVIRONMENTAL ENGINEERING,19,D,3.0
20B81A0115,R2022015,MANAGERIAL ECONOMICS & FINANCIAL ANALYSI,22,F,0.0
20B81A0115,R2022016,ENVIRONMENTAL ENGINEERING LAB,11,B,1.5
20B81A0115,R2022017,STRENGTH OF MATERIAL LAB,12,B,1.5
20B81A0115,R2022018,FLUID MECHANICS & HYDRAULICS MACHINERY L,13,A,1.5
20B81A0115,R2022019,SKILL ORIENTED COURSE*,0,A,2.0
20B81A0116,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,14,F,0.0
20B81A0116,R2022012,STRENGTH OF MATERIALS-II,17,F,0.0
20B81A0116,R2022013,HYDRAULICS AND HYDRAULIC MACHINERY,13,F,0.0
20B81A0116,R2022014,ENVIRONMENTAL ENGINEERING,14,C,3.0
20B81A0116,R2022015,MANAGERIAL ECONOMICS & FINANCIAL ANALYSI,24,E,3.0
20B81A0116,R2022016,ENVIRONMENTAL ENGINEERING LAB,11,B,1.5
20B81A0116,R2022017,STRENGTH OF MATERIAL LAB,12,B,1.5
20B81A0116,R2022018,FLUID MECHANICS & HYDRAULICS MACHINERY L,11,A,1.5
20B81A0116,R2022019,SKILL ORIENTED COURSE*,0,D,2.0
20B81A0117,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,23,B,3.0
20B81A0117,R2022012,STRENGTH OF MATERIALS-II,17,E,3.0
20B81A0117,R2022013,HYDRAULICS AND HYDRAULIC MACHINERY,21,B,3.0
20B81A0117,R2022014,ENVIRONMENTAL ENGINEERING,21,B,3.0
20B81A0117,R2022015,MANAGERIAL ECONOMICS & FINANCIAL ANALYSI,29,D,3.0
20B81A0117,R2022016,ENVIRONMENTAL ENGINEERING LAB,13,B,1.5
20B81A0117,R2022017,STRENGTH OF MATERIAL LAB,12,A,1.5
20B81A0117,R2022018,FLUID MECHANICS & HYDRAULICS MACHINERY L,13,A,1.5
20B81A0117,R2022019,SKILL ORIENTED COURSE*,0,B,2.0
20B81A0118,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,23,C,3.0
20B81A0118,R2022012,STRENGTH OF MATERIALS-II,22,D,3.0
20B81A0118,R2022013,HYDRAULICS AND HYDRAULIC MACHINERY,23,B,3.0
20B81A0118,R2022014,ENVIRONMENTAL ENGINEERING,23,D,3.0
20B81A0118,R2022015,MANAGERIAL ECONOMICS & FINANCIAL ANALYSI,28,C,3.0
20B81A0118,R2022016,ENVIRONMENTAL ENGINEERING LAB,14,A+,1.5
20B81A0118,R2022017,STRENGTH OF MATERIAL LAB,14,A,1.5
20B81A0118,R2022018,FLUID MECHANICS & HYDRAULICS MACHINERY L,15,A+,1.5
20B81A0118,R2022019,SKILL ORIENTED COURSE*,0,A+,2.0
20B81A0119,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,23,A,3.0
20B81A0119,R2022012,STRENGTH OF MATERIALS-II,24,D,3.0
20B81A0119,R2022013,HYDRAULICS AND HYDRAULIC MACHINERY,22,B,3.0
20B81A0119,R2022014,ENVIRONMENTAL ENGINEERING,21,A,3.0
20B81A0119,R2022015,MANAGERIAL ECONOMICS & FINANCIAL ANALYSI,29,A+,3.0
20B81A0119,R2022016,ENVIRONMENTAL ENGINEERING LAB,13,A,1.5
20B81A0119,R2022017,STRENGTH OF MATERIAL LAB,12,A,1.5
20B81A0119,R2022018,FLUID MECHANICS & HYDRAULICS MACHINERY L,13,A+,1.5
20B81A0119,R2022019,SKILL ORIENTED COURSE*,0,A,2.0
20B81A0120,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,21,B,3.0
20B81A0120,R2022012,STRENGTH OF MATERIALS-II,19,F,0.0
20B81A0120,R2022013,HYDRAULICS AND HYDRAULIC MACHINERY,16,E,3.0
20B81A0120,R2022014,ENVIRONMENTAL ENGINEERING,18,C,3.0
20B81A0120,R2022015,MANAGERIAL ECONOMICS & FINANCIAL ANALYSI,26,C,3.0
20B81A0120,R2022016,ENVIRONMENTAL ENGINEERING LAB,12,B,1.5
20B81A0120,R2022017,STRENGTH OF MATERIAL LAB,11,B,1.5
20B81A0120,R2022018,FLUID MECHANICS & HYDRAULICS MACHINERY L,10,C,1.5
20B81A0120,R2022019,SKILL ORIENTED COURSE*,0,B,2.0
20B81A0121,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,19,E,3.0
20B81A0121,R2022012,STRENGTH OF MATERIALS-II,19,E,3.0
20B81A0121,R2022013,HYDRAULICS AND HYDRAULIC MACHINERY,16,C,3.0
20B81A0121,R2022014,ENVIRONMENTAL ENGINEERING,20,D,3.0
20B81A0121,R2022015,MANAGERIAL ECONOMICS & FINANCIAL ANALYSI,28,C,3.0
20B81A0121,R2022016,ENVIRONMENTAL ENGINEERING LAB,12,B,1.5
20B81A0121,R2022017,STRENGTH OF MATERIAL LAB,13,B,1.5
20B81A0121,R2022018,FLUID MECHANICS & HYDRAULICS MACHINERY L,13,A,1.5
20B81A0121,R2022019,SKILL ORIENTED COURSE*,0,D,2.0
20B81A0122,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,26,A,3.0
20B81A0122,R2022012,STRENGTH OF MATERIALS-II,25,D,3.0
20B81A0122,R2022013,HYDRAULICS AND HYDRAULIC MACHINERY,19,C,3.0
20B81A0122,R2022014,ENVIRONMENTAL ENGINEERING,21,C,3.0
20B81A0122,R2022015,MANAGERIAL ECONOMICS & FINANCIAL ANALYSI,27,C,3.0
20B81A0122,R2022016,ENVIRONMENTAL ENGINEERING LAB,13,A,1.5
20B81A0122,R2022017,STRENGTH OF MATERIAL LAB,14,A,1.5
20B81A0122,R2022018,FLUID MECHANICS & HYDRAULICS MACHINERY L,15,A+,1.5
20B81A0122,R2022019,SKILL ORIENTED COURSE*,0,A+,2.0
20B81A0123,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,20,C,3.0
20B81A0123,R2022012,STRENGTH OF MATERIALS-II,15,E,3.0
20B81A0123,R2022013,HYDRAULICS AND HYDRAULIC MACHINERY,19,D,3.0
20B81A0123,R2022014,ENVIRONMENTAL ENGINEERING,13,C,3.0
20B81A0123,R2022015,MANAGERIAL ECONOMICS & FINANCIAL ANALYSI,23,A,3.0
20B81A0123,R2022016,ENVIRONMENTAL ENGINEERING LAB,12,B,1.5
20B81A0123,R2022017,STRENGTH OF MATERIAL LAB,13,A,1.5
20B81A0123,R2022018,FLUID MECHANICS & HYDRAULICS MACHINERY L,13,A+,1.5
20B81A0123,R2022019,SKILL ORIENTED COURSE*,0,B,2.0
20B81A0124,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,11,D,3.0
20B81A0124,R2022012,STRENGTH OF MATERIALS-II,15,F,0.0
20B81A0124,R2022013,HYDRAULICS AND HYDRAULIC MACHINERY,15,F,0.0
20B81A0124,R2022014,ENVIRONMENTAL ENGINEERING,17,B,3.0
20B81A0124,R2022015,MANAGERIAL ECONOMICS & FINANCIAL ANALYSI,22,F,0.0
20B81A0124,R2022016,ENVIRONMENTAL ENGINEERING LAB,13,B,1.5
20B81A0124,R2022017,STRENGTH OF MATERIAL LAB,13,B,1.5
